,acc,alpha,attack_method,epsilon,label,smoothing_method,temperature
0,0.8614525139664805,0.0,DeepFool,0.0,0,adversarial,
1,0.9464816650148662,0.0,DeepFool,0.0,1,adversarial,
2,0.631004366812227,0.0,DeepFool,0.0,2,adversarial,
3,0.32004429678848284,0.0,DeepFool,0.0,3,adversarial,
4,0.75,0.0,DeepFool,0.0,4,adversarial,
5,0.45962732919254656,0.0,DeepFool,0.0,5,adversarial,
6,0.8312284730195177,0.0,DeepFool,0.0,6,adversarial,
7,0.7728740581270183,0.0,DeepFool,0.0,7,adversarial,
8,0.7265536723163842,0.0,DeepFool,0.0,8,adversarial,
9,0.7256830601092896,0.0,DeepFool,0.0,9,adversarial,
10,0.7073333333333334,0.0,DeepFool,0.0,10,adversarial,
11,0.8614525139664805,0.0,DeepFool,0.025,0,adversarial,
12,0.9464816650148662,0.0,DeepFool,0.025,1,adversarial,
13,0.631004366812227,0.0,DeepFool,0.025,2,adversarial,
14,0.32004429678848284,0.0,DeepFool,0.025,3,adversarial,
15,0.75,0.0,DeepFool,0.025,4,adversarial,
16,0.45962732919254656,0.0,DeepFool,0.025,5,adversarial,
17,0.8312284730195177,0.0,DeepFool,0.025,6,adversarial,
18,0.7728740581270183,0.0,DeepFool,0.025,7,adversarial,
19,0.7265536723163842,0.0,DeepFool,0.025,8,adversarial,
20,0.7256830601092896,0.0,DeepFool,0.025,9,adversarial,
21,0.7073333333333334,0.0,DeepFool,0.025,10,adversarial,
22,0.8614525139664805,0.0,DeepFool,0.05,0,adversarial,
23,0.9464816650148662,0.0,DeepFool,0.05,1,adversarial,
24,0.631004366812227,0.0,DeepFool,0.05,2,adversarial,
25,0.32004429678848284,0.0,DeepFool,0.05,3,adversarial,
26,0.75,0.0,DeepFool,0.05,4,adversarial,
27,0.45962732919254656,0.0,DeepFool,0.05,5,adversarial,
28,0.8312284730195177,0.0,DeepFool,0.05,6,adversarial,
29,0.7728740581270183,0.0,DeepFool,0.05,7,adversarial,
30,0.7265536723163842,0.0,DeepFool,0.05,8,adversarial,
31,0.7256830601092896,0.0,DeepFool,0.05,9,adversarial,
32,0.7073333333333334,0.0,DeepFool,0.05,10,adversarial,
33,0.8614525139664805,0.0,DeepFool,0.07500000000000001,0,adversarial,
34,0.9464816650148662,0.0,DeepFool,0.07500000000000001,1,adversarial,
35,0.631004366812227,0.0,DeepFool,0.07500000000000001,2,adversarial,
36,0.32004429678848284,0.0,DeepFool,0.07500000000000001,3,adversarial,
37,0.75,0.0,DeepFool,0.07500000000000001,4,adversarial,
38,0.45962732919254656,0.0,DeepFool,0.07500000000000001,5,adversarial,
39,0.8312284730195177,0.0,DeepFool,0.07500000000000001,6,adversarial,
40,0.7728740581270183,0.0,DeepFool,0.07500000000000001,7,adversarial,
41,0.7265536723163842,0.0,DeepFool,0.07500000000000001,8,adversarial,
42,0.7256830601092896,0.0,DeepFool,0.07500000000000001,9,adversarial,
43,0.7073333333333334,0.0,DeepFool,0.07500000000000001,10,adversarial,
44,0.8614525139664805,0.0,DeepFool,0.1,0,adversarial,
45,0.9464816650148662,0.0,DeepFool,0.1,1,adversarial,
46,0.631004366812227,0.0,DeepFool,0.1,2,adversarial,
47,0.32004429678848284,0.0,DeepFool,0.1,3,adversarial,
48,0.75,0.0,DeepFool,0.1,4,adversarial,
49,0.45962732919254656,0.0,DeepFool,0.1,5,adversarial,
50,0.8312284730195177,0.0,DeepFool,0.1,6,adversarial,
51,0.7728740581270183,0.0,DeepFool,0.1,7,adversarial,
52,0.7265536723163842,0.0,DeepFool,0.1,8,adversarial,
53,0.7256830601092896,0.0,DeepFool,0.1,9,adversarial,
