,acc,alpha,attack_method,epsilon,label,smoothing_method,temperature
0,0.5314465408805031,0.0,FGSM,0.0,0,adversarial,
1,0.6027397260273972,0.0,FGSM,0.0,1,adversarial,
2,0.38205980066445183,0.0,FGSM,0.0,2,adversarial,
3,0.21052631578947367,0.0,FGSM,0.0,3,adversarial,
4,0.4401294498381877,0.0,FGSM,0.0,4,adversarial,
5,0.4117647058823529,0.0,FGSM,0.0,5,adversarial,
6,0.6778523489932886,0.0,FGSM,0.0,6,adversarial,
7,0.5606557377049181,0.0,FGSM,0.0,7,adversarial,
8,0.6507352941176471,0.0,FGSM,0.0,8,adversarial,
9,0.5971223021582733,0.0,FGSM,0.0,9,adversarial,
10,0.503,0.0,FGSM,0.0,10,adversarial,
11,0.3553459119496855,0.0,FGSM,0.025,0,adversarial,
12,0.3732876712328767,0.0,FGSM,0.025,1,adversarial,
13,0.1760797342192691,0.0,FGSM,0.025,2,adversarial,
14,0.046052631578947366,0.0,FGSM,0.025,3,adversarial,
15,0.13592233009708737,0.0,FGSM,0.025,4,adversarial,
16,0.21981424148606812,0.0,FGSM,0.025,5,adversarial,
17,0.3959731543624161,0.0,FGSM,0.025,6,adversarial,
18,0.3377049180327869,0.0,FGSM,0.025,7,adversarial,
19,0.3786764705882353,0.0,FGSM,0.025,8,adversarial,
20,0.3381294964028777,0.0,FGSM,0.025,9,adversarial,
21,0.2733333333333333,0.0,FGSM,0.025,10,adversarial,
22,0.2389937106918239,0.0,FGSM,0.05,0,adversarial,
23,0.2568493150684932,0.0,FGSM,0.05,1,adversarial,
24,0.0664451827242525,0.0,FGSM,0.05,2,adversarial,
25,0.023026315789473683,0.0,FGSM,0.05,3,adversarial,
26,0.07119741100323625,0.0,FGSM,0.05,4,adversarial,
27,0.1393188854489164,0.0,FGSM,0.05,5,adversarial,
28,0.24161073825503357,0.0,FGSM,0.05,6,adversarial,
29,0.18360655737704917,0.0,FGSM,0.05,7,adversarial,
30,0.2536764705882353,0.0,FGSM,0.05,8,adversarial,
31,0.2014388489208633,0.0,FGSM,0.05,9,adversarial,
32,0.166,0.0,FGSM,0.05,10,adversarial,
33,0.16037735849056603,0.0,FGSM,0.07500000000000001,0,adversarial,
34,0.16095890410958905,0.0,FGSM,0.07500000000000001,1,adversarial,
35,0.03322259136212625,0.0,FGSM,0.07500000000000001,2,adversarial,
36,0.019736842105263157,0.0,FGSM,0.07500000000000001,3,adversarial,
37,0.05825242718446602,0.0,FGSM,0.07500000000000001,4,adversarial,
38,0.09597523219814241,0.0,FGSM,0.07500000000000001,5,adversarial,
39,0.14093959731543623,0.0,FGSM,0.07500000000000001,6,adversarial,
40,0.14098360655737704,0.0,FGSM,0.07500000000000001,7,adversarial,
41,0.16544117647058823,0.0,FGSM,0.07500000000000001,8,adversarial,
42,0.11151079136690648,0.0,FGSM,0.07500000000000001,9,adversarial,
43,0.108,0.0,FGSM,0.07500000000000001,10,adversarial,
44,0.11635220125786164,0.0,FGSM,0.1,0,adversarial,
45,0.0958904109589041,0.0,FGSM,0.1,1,adversarial,
46,0.029900332225913623,0.0,FGSM,0.1,2,adversarial,
47,0.009868421052631578,0.0,FGSM,0.1,3,adversarial,
48,0.032362459546925564,0.0,FGSM,0.1,4,adversarial,
49,0.06501547987616099,0.0,FGSM,0.1,5,adversarial,
50,0.07046979865771812,0.0,FGSM,0.1,6,adversarial,
51,0.09180327868852459,0.0,FGSM,0.1,7,adversarial,
52,0.08088235294117647,0.0,FGSM,0.1,8,adversarial,
53,0.07194244604316546,0.0,FGSM,0.1,9,adversarial,
54,0.06633333333333333,0.0,FGSM,0.1,10,adversarial,
55,0.08176100628930817,0.0,FGSM,0.125,0,adversarial,
56,0.04452054794520548,0.0,FGSM,0.125,1,adversarial,
57,0.016611295681063124,0.0,FGSM,0.125,2,adversarial,
58,0.006578947368421052,0.0,FGSM,0.125,3,adversarial,
59,0.02912621359223301,0.0,FGSM,0.125,4,adversarial,
60,0.03715170278637771,0.0,FGSM,0.125,5,adversarial,
61,0.053691275167785234,0.0,FGSM,0.125,6,adversarial,
62,0.05573770491803279,0.0,FGSM,0.125,7,adversarial,
63,0.0625,0.0,FGSM,0.125,8,adversarial,
64,0.050359712230215826,0.0,FGSM,0.125,9,adversarial,
65,0.043666666666666666,0.0,FGSM,0.125,10,adversarial,
66,0.059748427672955975,0.0,FGSM,0.15000000000000002,0,adversarial,
67,0.0273972602739726,0.0,FGSM,0.15000000000000002,1,adversarial,
68,0.009966777408637873,0.0,FGSM,0.15000000000000002,2,adversarial,
69,0.006578947368421052,0.0,FGSM,0.15000000000000002,3,adversarial,
70,0.025889967637540454,0.0,FGSM,0.15000000000000002,4,adversarial,
71,0.034055727554179564,0.0,FGSM,0.15000000000000002,5,adversarial,
72,0.040268456375838924,0.0,FGSM,0.15000000000000002,6,adversarial,
73,0.029508196721311476,0.0,FGSM,0.15000000000000002,7,adversarial,
74,0.05514705882352941,0.0,FGSM,0.15000000000000002,8,adversarial,
75,0.03597122302158273,0.0,FGSM,0.15000000000000002,9,adversarial,
76,0.03233333333333333,0.0,FGSM,0.15000000000000002,10,adversarial,
77,0.04716981132075472,0.0,FGSM,0.17500000000000002,0,adversarial,
78,0.023972602739726026,0.0,FGSM,0.17500000000000002,1,adversarial,
79,0.0033222591362126247,0.0,FGSM,0.17500000000000002,2,adversarial,
80,0.006578947368421052,0.0,FGSM,0.17500000000000002,3,adversarial,
81,0.025889967637540454,0.0,FGSM,0.17500000000000002,4,adversarial,
82,0.02476780185758514,0.0,FGSM,0.17500000000000002,5,adversarial,
83,0.03691275167785235,0.0,FGSM,0.17500000000000002,6,adversarial,
84,0.022950819672131147,0.0,FGSM,0.17500000000000002,7,adversarial,
85,0.04779411764705882,0.0,FGSM,0.17500000000000002,8,adversarial,
86,0.03237410071942446,0.0,FGSM,0.17500000000000002,9,adversarial,
87,0.027,0.0,FGSM,0.17500000000000002,10,adversarial,
88,0.04716981132075472,0.0,FGSM,0.2,0,adversarial,
89,0.017123287671232876,0.0,FGSM,0.2,1,adversarial,
90,0.0033222591362126247,0.0,FGSM,0.2,2,adversarial,
91,0.006578947368421052,0.0,FGSM,0.2,3,adversarial,
92,0.022653721682847898,0.0,FGSM,0.2,4,adversarial,
93,0.018575851393188854,0.0,FGSM,0.2,5,adversarial,
94,0.03355704697986577,0.0,FGSM,0.2,6,adversarial,
95,0.019672131147540985,0.0,FGSM,0.2,7,adversarial,
96,0.04044117647058824,0.0,FGSM,0.2,8,adversarial,
97,0.02877697841726619,0.0,FGSM,0.2,9,adversarial,
98,0.023666666666666666,0.0,FGSM,0.2,10,adversarial,
99,0.03773584905660377,0.0,FGSM,0.225,0,adversarial,
100,0.017123287671232876,0.0,FGSM,0.225,1,adversarial,
101,0.0033222591362126247,0.0,FGSM,0.225,2,adversarial,
102,0.003289473684210526,0.0,FGSM,0.225,3,adversarial,
103,0.022653721682847898,0.0,FGSM,0.225,4,adversarial,
104,0.018575851393188854,0.0,FGSM,0.225,5,adversarial,
105,0.026845637583892617,0.0,FGSM,0.225,6,adversarial,
106,0.019672131147540985,0.0,FGSM,0.225,7,adversarial,
107,0.03308823529411765,0.0,FGSM,0.225,8,adversarial,
108,0.025179856115107913,0.0,FGSM,0.225,9,adversarial,
109,0.020666666666666667,0.0,FGSM,0.225,10,adversarial,
110,0.03459119496855346,0.0,FGSM,0.25,0,adversarial,
111,0.017123287671232876,0.0,FGSM,0.25,1,adversarial,
112,0.0033222591362126247,0.0,FGSM,0.25,2,adversarial,
113,0.003289473684210526,0.0,FGSM,0.25,3,adversarial,
114,0.025889967637540454,0.0,FGSM,0.25,4,adversarial,
115,0.015479876160990712,0.0,FGSM,0.25,5,adversarial,
116,0.03355704697986577,0.0,FGSM,0.25,6,adversarial,
117,0.009836065573770493,0.0,FGSM,0.25,7,adversarial,
118,0.029411764705882353,0.0,FGSM,0.25,8,adversarial,
119,0.02877697841726619,0.0,FGSM,0.25,9,adversarial,
120,0.02,0.0,FGSM,0.25,10,adversarial,
121,0.03773584905660377,0.0,FGSM,0.275,0,adversarial,
122,0.017123287671232876,0.0,FGSM,0.275,1,adversarial,
123,0.0033222591362126247,0.0,FGSM,0.275,2,adversarial,
124,0.003289473684210526,0.0,FGSM,0.275,3,adversarial,
125,0.022653721682847898,0.0,FGSM,0.275,4,adversarial,
126,0.015479876160990712,0.0,FGSM,0.275,5,adversarial,
127,0.03355704697986577,0.0,FGSM,0.275,6,adversarial,
128,0.009836065573770493,0.0,FGSM,0.275,7,adversarial,
129,0.029411764705882353,0.0,FGSM,0.275,8,adversarial,
130,0.03237410071942446,0.0,FGSM,0.275,9,adversarial,
131,0.02033333333333333,0.0,FGSM,0.275,10,adversarial,
132,0.03459119496855346,0.0,FGSM,0.30000000000000004,0,adversarial,
133,0.02054794520547945,0.0,FGSM,0.30000000000000004,1,adversarial,
134,0.0033222591362126247,0.0,FGSM,0.30000000000000004,2,adversarial,
135,0.003289473684210526,0.0,FGSM,0.30000000000000004,3,adversarial,
136,0.022653721682847898,0.0,FGSM,0.30000000000000004,4,adversarial,
137,0.015479876160990712,0.0,FGSM,0.30000000000000004,5,adversarial,
138,0.03355704697986577,0.0,FGSM,0.30000000000000004,6,adversarial,
139,0.009836065573770493,0.0,FGSM,0.30000000000000004,7,adversarial,
140,0.022058823529411766,0.0,FGSM,0.30000000000000004,8,adversarial,
141,0.03597122302158273,0.0,FGSM,0.30000000000000004,9,adversarial,
142,0.02,0.0,FGSM,0.30000000000000004,10,adversarial,
143,0.03773584905660377,0.0,FGSM,0.325,0,adversarial,
144,0.02054794520547945,0.0,FGSM,0.325,1,adversarial,
145,0.0033222591362126247,0.0,FGSM,0.325,2,adversarial,
146,0.003289473684210526,0.0,FGSM,0.325,3,adversarial,
147,0.022653721682847898,0.0,FGSM,0.325,4,adversarial,
148,0.015479876160990712,0.0,FGSM,0.325,5,adversarial,
149,0.03691275167785235,0.0,FGSM,0.325,6,adversarial,
150,0.009836065573770493,0.0,FGSM,0.325,7,adversarial,
151,0.01838235294117647,0.0,FGSM,0.325,8,adversarial,
152,0.02877697841726619,0.0,FGSM,0.325,9,adversarial,
153,0.019666666666666666,0.0,FGSM,0.325,10,adversarial,
154,0.050314465408805034,0.0,FGSM,0.35000000000000003,0,adversarial,
155,0.023972602739726026,0.0,FGSM,0.35000000000000003,1,adversarial,
156,0.0033222591362126247,0.0,FGSM,0.35000000000000003,2,adversarial,
157,0.0,0.0,FGSM,0.35000000000000003,3,adversarial,
158,0.022653721682847898,0.0,FGSM,0.35000000000000003,4,adversarial,
159,0.018575851393188854,0.0,FGSM,0.35000000000000003,5,adversarial,
160,0.03691275167785235,0.0,FGSM,0.35000000000000003,6,adversarial,
161,0.009836065573770493,0.0,FGSM,0.35000000000000003,7,adversarial,
162,0.01838235294117647,0.0,FGSM,0.35000000000000003,8,adversarial,
163,0.025179856115107913,0.0,FGSM,0.35000000000000003,9,adversarial,
164,0.021,0.0,FGSM,0.35000000000000003,10,adversarial,
165,0.040880503144654086,0.0,FGSM,0.375,0,adversarial,
166,0.0273972602739726,0.0,FGSM,0.375,1,adversarial,
167,0.0033222591362126247,0.0,FGSM,0.375,2,adversarial,
168,0.0,0.0,FGSM,0.375,3,adversarial,
169,0.025889967637540454,0.0,FGSM,0.375,4,adversarial,
170,0.018575851393188854,0.0,FGSM,0.375,5,adversarial,
171,0.03355704697986577,0.0,FGSM,0.375,6,adversarial,
172,0.013114754098360656,0.0,FGSM,0.375,7,adversarial,
173,0.01838235294117647,0.0,FGSM,0.375,8,adversarial,
174,0.025179856115107913,0.0,FGSM,0.375,9,adversarial,
175,0.020666666666666667,0.0,FGSM,0.375,10,adversarial,
176,0.03773584905660377,0.0,FGSM,0.4,0,adversarial,
177,0.0273972602739726,0.0,FGSM,0.4,1,adversarial,
178,0.0,0.0,FGSM,0.4,2,adversarial,
179,0.0,0.0,FGSM,0.4,3,adversarial,
180,0.009708737864077669,0.0,FGSM,0.4,4,adversarial,
181,0.015479876160990712,0.0,FGSM,0.4,5,adversarial,
182,0.030201342281879196,0.0,FGSM,0.4,6,adversarial,
183,0.01639344262295082,0.0,FGSM,0.4,7,adversarial,
184,0.014705882352941176,0.0,FGSM,0.4,8,adversarial,
185,0.03237410071942446,0.0,FGSM,0.4,9,adversarial,
186,0.018333333333333333,0.0,FGSM,0.4,10,adversarial,
187,0.03773584905660377,0.0,FGSM,0.42500000000000004,0,adversarial,
188,0.0273972602739726,0.0,FGSM,0.42500000000000004,1,adversarial,
189,0.0033222591362126247,0.0,FGSM,0.42500000000000004,2,adversarial,
190,0.0,0.0,FGSM,0.42500000000000004,3,adversarial,
191,0.006472491909385114,0.0,FGSM,0.42500000000000004,4,adversarial,
192,0.01238390092879257,0.0,FGSM,0.42500000000000004,5,adversarial,
