,acc,alpha,attack_method,epsilon,label,smoothing_method,temperature
0,0.9955307262569832,0.0,FGSM,0.01,0,adversarial,
1,0.9920713577799801,0.0,FGSM,0.01,1,adversarial,
2,0.990174672489083,0.0,FGSM,0.01,2,adversarial,
3,0.9889258028792912,0.0,FGSM,0.01,3,adversarial,
4,0.9896788990825688,0.0,FGSM,0.01,4,adversarial,
5,0.9850931677018634,0.0,FGSM,0.01,5,adversarial,
6,0.9862227324913893,0.0,FGSM,0.01,6,adversarial,
7,0.9870828848223897,0.0,FGSM,0.01,7,adversarial,
8,0.9830508474576272,0.0,FGSM,0.01,8,adversarial,
9,0.9759562841530055,0.0,FGSM,0.01,9,adversarial,
10,0.9874444444444445,0.0,FGSM,0.01,10,adversarial,
11,0.976536312849162,0.0,FGSM,0.05,0,adversarial,
12,0.979187314172448,0.0,FGSM,0.05,1,adversarial,
13,0.9541484716157205,0.0,FGSM,0.05,2,adversarial,
14,0.9700996677740864,0.0,FGSM,0.05,3,adversarial,
15,0.9552752293577982,0.0,FGSM,0.05,4,adversarial,
16,0.9515527950310559,0.0,FGSM,0.05,5,adversarial,
17,0.9632606199770379,0.0,FGSM,0.05,6,adversarial,
18,0.946178686759957,0.0,FGSM,0.05,7,adversarial,
19,0.9389830508474576,0.0,FGSM,0.05,8,adversarial,
20,0.9355191256830601,0.0,FGSM,0.05,9,adversarial,
21,0.9573333333333334,0.0,FGSM,0.05,10,adversarial,
22,0.9329608938547486,0.0,FGSM,0.1,0,adversarial,
23,0.9395441030723488,0.0,FGSM,0.1,1,adversarial,
24,0.8537117903930131,0.0,FGSM,0.1,2,adversarial,
25,0.8992248062015504,0.0,FGSM,0.1,3,adversarial,
26,0.8394495412844036,0.0,FGSM,0.1,4,adversarial,
27,0.8347826086956521,0.0,FGSM,0.1,5,adversarial,
28,0.8840413318025259,0.0,FGSM,0.1,6,adversarial,
29,0.8675995694294941,0.0,FGSM,0.1,7,adversarial,
30,0.8440677966101695,0.0,FGSM,0.1,8,adversarial,
31,0.848087431693989,0.0,FGSM,0.1,9,adversarial,
32,0.8755555555555555,0.0,FGSM,0.1,10,adversarial,
33,0.646927374301676,0.0,FGSM,0.2,0,adversarial,
34,0.464816650148662,0.0,FGSM,0.2,1,adversarial,
35,0.44868995633187775,0.0,FGSM,0.2,2,adversarial,
36,0.5957918050941307,0.0,FGSM,0.2,3,adversarial,
37,0.3084862385321101,0.0,FGSM,0.2,4,adversarial,
38,0.4472049689440994,0.0,FGSM,0.2,5,adversarial,
39,0.6027554535017221,0.0,FGSM,0.2,6,adversarial,
40,0.4908503767491927,0.0,FGSM,0.2,7,adversarial,
41,0.46440677966101696,0.0,FGSM,0.2,8,adversarial,
42,0.3693989071038251,0.0,FGSM,0.2,9,adversarial,
43,0.484,0.0,FGSM,0.2,10,adversarial,
44,0.17206703910614526,0.0,FGSM,0.3,0,adversarial,
45,0.023785926660059464,0.0,FGSM,0.3,1,adversarial,
46,0.16921397379912664,0.0,FGSM,0.3,2,adversarial,
47,0.16832779623477298,0.0,FGSM,0.3,3,adversarial,
48,0.027522935779816515,0.0,FGSM,0.3,4,adversarial,
49,0.09440993788819876,0.0,FGSM,0.3,5,adversarial,
50,0.2571756601607348,0.0,FGSM,0.3,6,adversarial,
51,0.18083961248654468,0.0,FGSM,0.3,7,adversarial,
52,0.1288135593220339,0.0,FGSM,0.3,8,adversarial,
53,0.04480874316939891,0.0,FGSM,0.3,9,adversarial,
54,0.12577777777777777,0.0,FGSM,0.3,10,adversarial,
55,0.02011173184357542,0.0,FGSM,0.4,0,adversarial,
56,0.0,0.0,FGSM,0.4,1,adversarial,
57,0.0851528384279476,0.0,FGSM,0.4,2,adversarial,
58,0.035437430786267994,0.0,FGSM,0.4,3,adversarial,
59,0.0022935779816513763,0.0,FGSM,0.4,4,adversarial,
60,0.03850931677018633,0.0,FGSM,0.4,5,adversarial,
61,0.07577497129735936,0.0,FGSM,0.4,6,adversarial,
62,0.04736275565123789,0.0,FGSM,0.4,7,adversarial,
63,0.0519774011299435,0.0,FGSM,0.4,8,adversarial,
64,0.008743169398907104,0.0,FGSM,0.4,9,adversarial,
