,acc,alpha,attack_method,epsilon,label,smoothing_method,temperature
0,0.458984375,0.0,FGSM,0.01,0,adversarial,
1,0.40404040404040403,0.0,FGSM,0.01,1,adversarial,
2,0.06762295081967214,0.0,FGSM,0.01,2,adversarial,
3,0.03777335984095427,0.0,FGSM,0.01,3,adversarial,
4,0.12170385395537525,0.0,FGSM,0.01,4,adversarial,
5,0.427734375,0.0,FGSM,0.01,5,adversarial,
6,0.7013752455795678,0.0,FGSM,0.01,6,adversarial,
7,0.30495049504950494,0.0,FGSM,0.01,7,adversarial,
8,0.5342741935483871,0.0,FGSM,0.01,8,adversarial,
9,0.5236139630390144,0.0,FGSM,0.01,9,adversarial,
10,0.3594,0.0,FGSM,0.01,10,adversarial,
11,0.404296875,0.0,FGSM,0.05,0,adversarial,
12,0.35353535353535354,0.0,FGSM,0.05,1,adversarial,
13,0.04918032786885246,0.0,FGSM,0.05,2,adversarial,
14,0.033797216699801194,0.0,FGSM,0.05,3,adversarial,
15,0.10344827586206896,0.0,FGSM,0.05,4,adversarial,
16,0.3671875,0.0,FGSM,0.05,5,adversarial,
17,0.6542239685658153,0.0,FGSM,0.05,6,adversarial,
18,0.22178217821782178,0.0,FGSM,0.05,7,adversarial,
19,0.4717741935483871,0.0,FGSM,0.05,8,adversarial,
20,0.47433264887063653,0.0,FGSM,0.05,9,adversarial,
21,0.3144,0.0,FGSM,0.05,10,adversarial,
22,0.365234375,0.0,FGSM,0.1,0,adversarial,
23,0.27070707070707073,0.0,FGSM,0.1,1,adversarial,
24,0.030737704918032786,0.0,FGSM,0.1,2,adversarial,
25,0.02186878727634195,0.0,FGSM,0.1,3,adversarial,
26,0.07707910750507099,0.0,FGSM,0.1,4,adversarial,
27,0.28515625,0.0,FGSM,0.1,5,adversarial,
28,0.5952848722986247,0.0,FGSM,0.1,6,adversarial,
29,0.15841584158415842,0.0,FGSM,0.1,7,adversarial,
30,0.3951612903225806,0.0,FGSM,0.1,8,adversarial,
31,0.4004106776180698,0.0,FGSM,0.1,9,adversarial,
32,0.261,0.0,FGSM,0.1,10,adversarial,
33,0.271484375,0.0,FGSM,0.2,0,adversarial,
34,0.18585858585858586,0.0,FGSM,0.2,1,adversarial,
35,0.01639344262295082,0.0,FGSM,0.2,2,adversarial,
36,0.0019880715705765406,0.0,FGSM,0.2,3,adversarial,
37,0.038539553752535496,0.0,FGSM,0.2,4,adversarial,
38,0.208984375,0.0,FGSM,0.2,5,adversarial,
39,0.48330058939096265,0.0,FGSM,0.2,6,adversarial,
40,0.07920792079207921,0.0,FGSM,0.2,7,adversarial,
41,0.2842741935483871,0.0,FGSM,0.2,8,adversarial,
42,0.29774127310061604,0.0,FGSM,0.2,9,adversarial,
43,0.1876,0.0,FGSM,0.2,10,adversarial,
44,0.197265625,0.0,FGSM,0.3,0,adversarial,
45,0.1191919191919192,0.0,FGSM,0.3,1,adversarial,
46,0.014344262295081968,0.0,FGSM,0.3,2,adversarial,
47,0.0019880715705765406,0.0,FGSM,0.3,3,adversarial,
48,0.018255578093306288,0.0,FGSM,0.3,4,adversarial,
49,0.150390625,0.0,FGSM,0.3,5,adversarial,
50,0.37524557956778,0.0,FGSM,0.3,6,adversarial,
51,0.03564356435643564,0.0,FGSM,0.3,7,adversarial,
52,0.18951612903225806,0.0,FGSM,0.3,8,adversarial,
53,0.21971252566735114,0.0,FGSM,0.3,9,adversarial,
54,0.1328,0.0,FGSM,0.3,10,adversarial,
55,0.14453125,0.0,FGSM,0.4,0,adversarial,
56,0.06060606060606061,0.0,FGSM,0.4,1,adversarial,
57,0.00819672131147541,0.0,FGSM,0.4,2,adversarial,
58,0.0019880715705765406,0.0,FGSM,0.4,3,adversarial,
59,0.010141987829614604,0.0,FGSM,0.4,4,adversarial,
60,0.109375,0.0,FGSM,0.4,5,adversarial,
61,0.26719056974459726,0.0,FGSM,0.4,6,adversarial,
62,0.011881188118811881,0.0,FGSM,0.4,7,adversarial,
63,0.12903225806451613,0.0,FGSM,0.4,8,adversarial,
64,0.16837782340862423,0.0,FGSM,0.4,9,adversarial,
65,0.0916,0.0,FGSM,0.4,10,adversarial,
66,0.458984375,0.0,BIM,0.01,0,adversarial,
67,0.402020202020202,0.0,BIM,0.01,1,adversarial,
68,0.06762295081967214,0.0,BIM,0.01,2,adversarial,
69,0.03578528827037773,0.0,BIM,0.01,3,adversarial,
70,0.12170385395537525,0.0,BIM,0.01,4,adversarial,
71,0.427734375,0.0,BIM,0.01,5,adversarial,
72,0.7013752455795678,0.0,BIM,0.01,6,adversarial,
73,0.30297029702970296,0.0,BIM,0.01,7,adversarial,
74,0.5342741935483871,0.0,BIM,0.01,8,adversarial,
75,0.5236139630390144,0.0,BIM,0.01,9,adversarial,
76,0.3588,0.0,BIM,0.01,10,adversarial,
77,0.40625,0.0,BIM,0.05,0,adversarial,
78,0.3474747474747475,0.0,BIM,0.05,1,adversarial,
79,0.0471311475409836,0.0,BIM,0.05,2,adversarial,
80,0.033797216699801194,0.0,BIM,0.05,3,adversarial,
81,0.10141987829614604,0.0,BIM,0.05,4,adversarial,
82,0.3515625,0.0,BIM,0.05,5,adversarial,
83,0.6542239685658153,0.0,BIM,0.05,6,adversarial,
84,0.21782178217821782,0.0,BIM,0.05,7,adversarial,
85,0.46169354838709675,0.0,BIM,0.05,8,adversarial,
86,0.4702258726899384,0.0,BIM,0.05,9,adversarial,
87,0.3102,0.0,BIM,0.05,10,adversarial,
88,0.359375,0.0,BIM,0.1,0,adversarial,
89,0.2505050505050505,0.0,BIM,0.1,1,adversarial,
90,0.028688524590163935,0.0,BIM,0.1,2,adversarial,
91,0.019880715705765408,0.0,BIM,0.1,3,adversarial,
92,0.06896551724137931,0.0,BIM,0.1,4,adversarial,
93,0.275390625,0.0,BIM,0.1,5,adversarial,
94,0.5756385068762279,0.0,BIM,0.1,6,adversarial,
