,acc,alpha,attack_method,epsilon,label,smoothing_method,temperature
0,0.054748603351955305,0.0,CW,1,0,standard,
1,0.06739345887016848,0.0,CW,1,1,standard,
2,0.03820960698689956,0.0,CW,1,2,standard,
3,0.02768549280177187,0.0,CW,1,3,standard,
4,0.021788990825688075,0.0,CW,1,4,standard,
5,0.03602484472049689,0.0,CW,1,5,standard,
6,0.0539609644087256,0.0,CW,1,6,standard,
7,0.04305705059203445,0.0,CW,1,7,standard,
8,0.020338983050847456,0.0,CW,1,8,standard,
9,0.007650273224043716,0.0,CW,1,9,standard,
10,0.03744444444444445,0.0,CW,1,10,standard,
