,acc,alpha,attack_method,epsilon,label,smoothing_method,temperature
0,0.9966480446927374,0.0,FGSM,0.0,0,adversarial,
1,0.9960356788899901,0.0,FGSM,0.0,1,adversarial,
2,0.9847161572052402,0.0,FGSM,0.0,2,adversarial,
3,0.9789590254706534,0.0,FGSM,0.0,3,adversarial,
4,0.9759174311926605,0.0,FGSM,0.0,4,adversarial,
5,0.9763975155279503,0.0,FGSM,0.0,5,adversarial,
6,0.983926521239954,0.0,FGSM,0.0,6,adversarial,
7,0.976318622174381,0.0,FGSM,0.0,7,adversarial,
8,0.9830508474576272,0.0,FGSM,0.0,8,adversarial,
9,0.9584699453551913,0.0,FGSM,0.0,9,adversarial,
10,0.9812222222222222,0.0,FGSM,0.0,10,adversarial,
11,0.9955307262569832,0.0,FGSM,0.025,0,adversarial,
12,0.9950445986124876,0.0,FGSM,0.025,1,adversarial,
13,0.9792576419213974,0.0,FGSM,0.025,2,adversarial,
14,0.9789590254706534,0.0,FGSM,0.025,3,adversarial,
15,0.966743119266055,0.0,FGSM,0.025,4,adversarial,
16,0.9714285714285714,0.0,FGSM,0.025,5,adversarial,
17,0.9793340987370838,0.0,FGSM,0.025,6,adversarial,
18,0.9687836383207751,0.0,FGSM,0.025,7,adversarial,
19,0.9694915254237289,0.0,FGSM,0.025,8,adversarial,
20,0.9530054644808743,0.0,FGSM,0.025,9,adversarial,
21,0.976,0.0,FGSM,0.025,10,adversarial,
22,0.994413407821229,0.0,FGSM,0.05,0,adversarial,
23,0.9930624380574826,0.0,FGSM,0.05,1,adversarial,
24,0.9759825327510917,0.0,FGSM,0.05,2,adversarial,
25,0.9712070874861573,0.0,FGSM,0.05,3,adversarial,
26,0.9598623853211009,0.0,FGSM,0.05,4,adversarial,
27,0.9614906832298137,0.0,FGSM,0.05,5,adversarial,
28,0.9747416762342136,0.0,FGSM,0.05,6,adversarial,
29,0.9655543595263725,0.0,FGSM,0.05,7,adversarial,
30,0.9661016949152542,0.0,FGSM,0.05,8,adversarial,
31,0.9387978142076503,0.0,FGSM,0.05,9,adversarial,
32,0.9704444444444444,0.0,FGSM,0.05,10,adversarial,
33,0.9921787709497206,0.0,FGSM,0.07500000000000001,0,adversarial,
34,0.9900891972249752,0.0,FGSM,0.07500000000000001,1,adversarial,
35,0.9716157205240175,0.0,FGSM,0.07500000000000001,2,adversarial,
36,0.9601328903654485,0.0,FGSM,0.07500000000000001,3,adversarial,
37,0.9552752293577982,0.0,FGSM,0.07500000000000001,4,adversarial,
38,0.9490683229813665,0.0,FGSM,0.07500000000000001,5,adversarial,
39,0.9712973593570609,0.0,FGSM,0.07500000000000001,6,adversarial,
40,0.9569429494079655,0.0,FGSM,0.07500000000000001,7,adversarial,
41,0.9570621468926553,0.0,FGSM,0.07500000000000001,8,adversarial,
42,0.9256830601092896,0.0,FGSM,0.07500000000000001,9,adversarial,
43,0.9633333333333334,0.0,FGSM,0.07500000000000001,10,adversarial,
44,0.9888268156424581,0.0,FGSM,0.1,0,adversarial,
45,0.9861248761149654,0.0,FGSM,0.1,1,adversarial,
46,0.9596069868995634,0.0,FGSM,0.1,2,adversarial,
47,0.9545957918050941,0.0,FGSM,0.1,3,adversarial,
48,0.9495412844036697,0.0,FGSM,0.1,4,adversarial,
49,0.9403726708074535,0.0,FGSM,0.1,5,adversarial,
50,0.9690011481056258,0.0,FGSM,0.1,6,adversarial,
