,acc,alpha,attack_method,epsilon,label,smoothing_method,temperature
0,0.08888888888888889,0.0,CW,1,0,standard,
1,0.3055555555555556,0.0,CW,1,1,standard,
2,0.038834951456310676,0.0,CW,1,2,standard,
3,0.02,0.0,CW,1,3,standard,
4,0.018691588785046728,0.0,CW,1,4,standard,
5,0.06521739130434782,0.0,CW,1,5,standard,
6,0.10869565217391304,0.0,CW,1,6,standard,
7,0.05660377358490566,0.0,CW,1,7,standard,
8,0.009708737864077669,0.0,CW,1,8,standard,
9,0.0,0.0,CW,1,9,standard,
10,0.072,0.0,CW,1,10,standard,
