,acc,alpha,attack_method,epsilon,label,smoothing_method,temperature
0,0.4972067039106145,0.0,FGSM,1,0,standard,
1,0.015857284440039643,0.0,FGSM,1,1,standard,
2,0.043668122270742356,0.0,FGSM,1,2,standard,
3,0.018826135105204873,0.0,FGSM,1,3,standard,
4,0.0,0.0,FGSM,1,4,standard,
5,0.01987577639751553,0.0,FGSM,1,5,standard,
6,0.021814006888633754,0.0,FGSM,1,6,standard,
7,0.0,0.0,FGSM,1,7,standard,
8,0.415819209039548,0.0,FGSM,1,8,standard,
9,0.001092896174863388,0.0,FGSM,1,9,standard,
10,0.10244444444444445,0.0,FGSM,1,10,standard,
11,0.0,0.0,BIM,1,0,standard,
12,0.0,0.0,BIM,1,1,standard,
13,0.0,0.0,BIM,1,2,standard,
14,0.0,0.0,BIM,1,3,standard,
15,0.0,0.0,BIM,1,4,standard,
16,0.0,0.0,BIM,1,5,standard,
17,0.0,0.0,BIM,1,6,standard,
18,0.0,0.0,BIM,1,7,standard,
19,0.0,0.0,BIM,1,8,standard,
20,0.0,0.0,BIM,1,9,standard,
21,0.0,0.0,BIM,1,10,standard,
