,acc,alpha,attack_method,epsilon,label,smoothing_method,temperature
0,0.4119496855345912,0.0,FGSM,0.0,0,adversarial,
1,0.20205479452054795,0.0,FGSM,0.0,1,adversarial,
2,0.009966777408637873,0.0,FGSM,0.0,2,adversarial,
3,0.006578947368421052,0.0,FGSM,0.0,3,adversarial,
4,0.10355987055016182,0.0,FGSM,0.0,4,adversarial,
5,0.3931888544891641,0.0,FGSM,0.0,5,adversarial,
6,0.7315436241610739,0.0,FGSM,0.0,6,adversarial,
7,0.04918032786885246,0.0,FGSM,0.0,7,adversarial,
8,0.4338235294117647,0.0,FGSM,0.0,8,adversarial,
9,0.5863309352517986,0.0,FGSM,0.0,9,adversarial,
10,0.28933333333333333,0.0,FGSM,0.0,10,adversarial,
11,0.39622641509433965,0.0,FGSM,0.025,0,adversarial,
12,0.17465753424657535,0.0,FGSM,0.025,1,adversarial,
13,0.006644518272425249,0.0,FGSM,0.025,2,adversarial,
14,0.0,0.0,FGSM,0.025,3,adversarial,
15,0.09385113268608414,0.0,FGSM,0.025,4,adversarial,
16,0.3498452012383901,0.0,FGSM,0.025,5,adversarial,
17,0.6879194630872483,0.0,FGSM,0.025,6,adversarial,
18,0.036065573770491806,0.0,FGSM,0.025,7,adversarial,
19,0.4007352941176471,0.0,FGSM,0.025,8,adversarial,
20,0.539568345323741,0.0,FGSM,0.025,9,adversarial,
21,0.2653333333333333,0.0,FGSM,0.025,10,adversarial,
22,0.3836477987421384,0.0,FGSM,0.05,0,adversarial,
23,0.1506849315068493,0.0,FGSM,0.05,1,adversarial,
24,0.006644518272425249,0.0,FGSM,0.05,2,adversarial,
25,0.0,0.0,FGSM,0.05,3,adversarial,
26,0.0744336569579288,0.0,FGSM,0.05,4,adversarial,
27,0.3065015479876161,0.0,FGSM,0.05,5,adversarial,
28,0.6476510067114094,0.0,FGSM,0.05,6,adversarial,
29,0.029508196721311476,0.0,FGSM,0.05,7,adversarial,
30,0.36764705882352944,0.0,FGSM,0.05,8,adversarial,
31,0.4892086330935252,0.0,FGSM,0.05,9,adversarial,
32,0.24266666666666667,0.0,FGSM,0.05,10,adversarial,
33,0.36792452830188677,0.0,FGSM,0.07500000000000001,0,adversarial,
34,0.13356164383561644,0.0,FGSM,0.07500000000000001,1,adversarial,
35,0.0,0.0,FGSM,0.07500000000000001,2,adversarial,
36,0.0,0.0,FGSM,0.07500000000000001,3,adversarial,
37,0.06472491909385113,0.0,FGSM,0.07500000000000001,4,adversarial,
38,0.26625386996904027,0.0,FGSM,0.07500000000000001,5,adversarial,
39,0.6174496644295302,0.0,FGSM,0.07500000000000001,6,adversarial,
40,0.022950819672131147,0.0,FGSM,0.07500000000000001,7,adversarial,
41,0.3382352941176471,0.0,FGSM,0.07500000000000001,8,adversarial,
42,0.4676258992805755,0.0,FGSM,0.07500000000000001,9,adversarial,
43,0.225,0.0,FGSM,0.07500000000000001,10,adversarial,
44,0.34276729559748426,0.0,FGSM,0.1,0,adversarial,
45,0.11986301369863013,0.0,FGSM,0.1,1,adversarial,
46,0.0,0.0,FGSM,0.1,2,adversarial,
47,0.0,0.0,FGSM,0.1,3,adversarial,
48,0.05825242718446602,0.0,FGSM,0.1,4,adversarial,
49,0.2260061919504644,0.0,FGSM,0.1,5,adversarial,
50,0.5906040268456376,0.0,FGSM,0.1,6,adversarial,
51,0.013114754098360656,0.0,FGSM,0.1,7,adversarial,
52,0.3125,0.0,FGSM,0.1,8,adversarial,
53,0.4352517985611511,0.0,FGSM,0.1,9,adversarial,
54,0.207,0.0,FGSM,0.1,10,adversarial,
55,0.32075471698113206,0.0,FGSM,0.125,0,adversarial,
56,0.0958904109589041,0.0,FGSM,0.125,1,adversarial,
57,0.0,0.0,FGSM,0.125,2,adversarial,
58,0.0,0.0,FGSM,0.125,3,adversarial,
59,0.05501618122977346,0.0,FGSM,0.125,4,adversarial,
60,0.21362229102167182,0.0,FGSM,0.125,5,adversarial,
61,0.5536912751677853,0.0,FGSM,0.125,6,adversarial,
62,0.013114754098360656,0.0,FGSM,0.125,7,adversarial,
63,0.28308823529411764,0.0,FGSM,0.125,8,adversarial,
64,0.381294964028777,0.0,FGSM,0.125,9,adversarial,
65,0.18933333333333333,0.0,FGSM,0.125,10,adversarial,
66,0.29559748427672955,0.0,FGSM,0.15000000000000002,0,adversarial,
67,0.07876712328767123,0.0,FGSM,0.15000000000000002,1,adversarial,
68,0.0,0.0,FGSM,0.15000000000000002,2,adversarial,
69,0.0,0.0,FGSM,0.15000000000000002,3,adversarial,
70,0.038834951456310676,0.0,FGSM,0.15000000000000002,4,adversarial,
71,0.20123839009287925,0.0,FGSM,0.15000000000000002,5,adversarial,
72,0.540268456375839,0.0,FGSM,0.15000000000000002,6,adversarial,
73,0.006557377049180328,0.0,FGSM,0.15000000000000002,7,adversarial,
74,0.2536764705882353,0.0,FGSM,0.15000000000000002,8,adversarial,
75,0.37410071942446044,0.0,FGSM,0.15000000000000002,9,adversarial,
76,0.17666666666666667,0.0,FGSM,0.15000000000000002,10,adversarial,
77,0.2672955974842767,0.0,FGSM,0.17500000000000002,0,adversarial,
78,0.05821917808219178,0.0,FGSM,0.17500000000000002,1,adversarial,
79,0.0,0.0,FGSM,0.17500000000000002,2,adversarial,
80,0.0,0.0,FGSM,0.17500000000000002,3,adversarial,
81,0.02912621359223301,0.0,FGSM,0.17500000000000002,4,adversarial,
82,0.17956656346749225,0.0,FGSM,0.17500000000000002,5,adversarial,
83,0.5167785234899329,0.0,FGSM,0.17500000000000002,6,adversarial,
84,0.006557377049180328,0.0,FGSM,0.17500000000000002,7,adversarial,
85,0.22426470588235295,0.0,FGSM,0.17500000000000002,8,adversarial,
86,0.3381294964028777,0.0,FGSM,0.17500000000000002,9,adversarial,
87,0.16,0.0,FGSM,0.17500000000000002,10,adversarial,
88,0.24842767295597484,0.0,FGSM,0.2,0,adversarial,
89,0.05136986301369863,0.0,FGSM,0.2,1,adversarial,
90,0.0,0.0,FGSM,0.2,2,adversarial,
91,0.0,0.0,FGSM,0.2,3,adversarial,
92,0.02912621359223301,0.0,FGSM,0.2,4,adversarial,
93,0.16408668730650156,0.0,FGSM,0.2,5,adversarial,
94,0.5033557046979866,0.0,FGSM,0.2,6,adversarial,
95,0.006557377049180328,0.0,FGSM,0.2,7,adversarial,
96,0.20955882352941177,0.0,FGSM,0.2,8,adversarial,
97,0.302158273381295,0.0,FGSM,0.2,9,adversarial,
98,0.14966666666666667,0.0,FGSM,0.2,10,adversarial,
99,0.22641509433962265,0.0,FGSM,0.225,0,adversarial,
100,0.030821917808219176,0.0,FGSM,0.225,1,adversarial,
101,0.0,0.0,FGSM,0.225,2,adversarial,
102,0.0,0.0,FGSM,0.225,3,adversarial,
103,0.022653721682847898,0.0,FGSM,0.225,4,adversarial,
104,0.15170278637770898,0.0,FGSM,0.225,5,adversarial,
105,0.47651006711409394,0.0,FGSM,0.225,6,adversarial,
106,0.006557377049180328,0.0,FGSM,0.225,7,adversarial,
107,0.18382352941176472,0.0,FGSM,0.225,8,adversarial,
108,0.2589928057553957,0.0,FGSM,0.225,9,adversarial,
109,0.13433333333333333,0.0,FGSM,0.225,10,adversarial,
110,0.21069182389937108,0.0,FGSM,0.25,0,adversarial,
111,0.030821917808219176,0.0,FGSM,0.25,1,adversarial,
112,0.0,0.0,FGSM,0.25,2,adversarial,
113,0.0,0.0,FGSM,0.25,3,adversarial,
114,0.019417475728155338,0.0,FGSM,0.25,4,adversarial,
115,0.13312693498452013,0.0,FGSM,0.25,5,adversarial,
116,0.4563758389261745,0.0,FGSM,0.25,6,adversarial,
117,0.003278688524590164,0.0,FGSM,0.25,7,adversarial,
118,0.16176470588235295,0.0,FGSM,0.25,8,adversarial,
119,0.23741007194244604,0.0,FGSM,0.25,9,adversarial,
120,0.124,0.0,FGSM,0.25,10,adversarial,
121,0.18867924528301888,0.0,FGSM,0.275,0,adversarial,
122,0.0273972602739726,0.0,FGSM,0.275,1,adversarial,
123,0.0,0.0,FGSM,0.275,2,adversarial,
124,0.0,0.0,FGSM,0.275,3,adversarial,
125,0.016181229773462782,0.0,FGSM,0.275,4,adversarial,
126,0.11455108359133127,0.0,FGSM,0.275,5,adversarial,
127,0.4463087248322148,0.0,FGSM,0.275,6,adversarial,
128,0.003278688524590164,0.0,FGSM,0.275,7,adversarial,
129,0.1323529411764706,0.0,FGSM,0.275,8,adversarial,
130,0.22661870503597123,0.0,FGSM,0.275,9,adversarial,
131,0.11433333333333333,0.0,FGSM,0.275,10,adversarial,
132,0.18238993710691823,0.0,FGSM,0.30000000000000004,0,adversarial,
133,0.0273972602739726,0.0,FGSM,0.30000000000000004,1,adversarial,
134,0.0,0.0,FGSM,0.30000000000000004,2,adversarial,
135,0.0,0.0,FGSM,0.30000000000000004,3,adversarial,
