,acc,alpha,attack_method,epsilon,label,smoothing_method,temperature
0,0.5220125786163522,0.0,FGSM,0.0,0,adversarial,
1,0.6301369863013698,0.0,FGSM,0.0,1,adversarial,
2,0.4152823920265781,0.0,FGSM,0.0,2,adversarial,
3,0.26973684210526316,0.0,FGSM,0.0,3,adversarial,
4,0.39158576051779936,0.0,FGSM,0.0,4,adversarial,
5,0.4148606811145511,0.0,FGSM,0.0,5,adversarial,
6,0.6812080536912751,0.0,FGSM,0.0,6,adversarial,
7,0.5606557377049181,0.0,FGSM,0.0,7,adversarial,
8,0.6360294117647058,0.0,FGSM,0.0,8,adversarial,
9,0.5611510791366906,0.0,FGSM,0.0,9,adversarial,
10,0.505,0.0,FGSM,0.0,10,adversarial,
11,0.36163522012578614,0.0,FGSM,0.025,0,adversarial,
12,0.4246575342465753,0.0,FGSM,0.025,1,adversarial,
13,0.2292358803986711,0.0,FGSM,0.025,2,adversarial,
14,0.10197368421052631,0.0,FGSM,0.025,3,adversarial,
15,0.19093851132686085,0.0,FGSM,0.025,4,adversarial,
16,0.24458204334365324,0.0,FGSM,0.025,5,adversarial,
17,0.4597315436241611,0.0,FGSM,0.025,6,adversarial,
18,0.36065573770491804,0.0,FGSM,0.025,7,adversarial,
19,0.40808823529411764,0.0,FGSM,0.025,8,adversarial,
20,0.37050359712230213,0.0,FGSM,0.025,9,adversarial,
21,0.31266666666666665,0.0,FGSM,0.025,10,adversarial,
22,0.22327044025157233,0.0,FGSM,0.05,0,adversarial,
23,0.273972602739726,0.0,FGSM,0.05,1,adversarial,
24,0.13953488372093023,0.0,FGSM,0.05,2,adversarial,
25,0.05263157894736842,0.0,FGSM,0.05,3,adversarial,
26,0.08414239482200647,0.0,FGSM,0.05,4,adversarial,
27,0.1609907120743034,0.0,FGSM,0.05,5,adversarial,
28,0.30201342281879195,0.0,FGSM,0.05,6,adversarial,
29,0.26229508196721313,0.0,FGSM,0.05,7,adversarial,
30,0.2867647058823529,0.0,FGSM,0.05,8,adversarial,
31,0.2446043165467626,0.0,FGSM,0.05,9,adversarial,
32,0.201,0.0,FGSM,0.05,10,adversarial,
33,0.16666666666666666,0.0,FGSM,0.07500000000000001,0,adversarial,
34,0.18493150684931506,0.0,FGSM,0.07500000000000001,1,adversarial,
35,0.07973421926910298,0.0,FGSM,0.07500000000000001,2,adversarial,
36,0.029605263157894735,0.0,FGSM,0.07500000000000001,3,adversarial,
37,0.045307443365695796,0.0,FGSM,0.07500000000000001,4,adversarial,
38,0.11145510835913312,0.0,FGSM,0.07500000000000001,5,adversarial,
39,0.18120805369127516,0.0,FGSM,0.07500000000000001,6,adversarial,
40,0.16393442622950818,0.0,FGSM,0.07500000000000001,7,adversarial,
41,0.15808823529411764,0.0,FGSM,0.07500000000000001,8,adversarial,
42,0.17985611510791366,0.0,FGSM,0.07500000000000001,9,adversarial,
43,0.129,0.0,FGSM,0.07500000000000001,10,adversarial,
44,0.09748427672955975,0.0,FGSM,0.1,0,adversarial,
45,0.11643835616438356,0.0,FGSM,0.1,1,adversarial,
46,0.03986710963455149,0.0,FGSM,0.1,2,adversarial,
47,0.01644736842105263,0.0,FGSM,0.1,3,adversarial,
48,0.022653721682847898,0.0,FGSM,0.1,4,adversarial,
49,0.07739938080495357,0.0,FGSM,0.1,5,adversarial,
50,0.12416107382550336,0.0,FGSM,0.1,6,adversarial,
51,0.11475409836065574,0.0,FGSM,0.1,7,adversarial,
52,0.11397058823529412,0.0,FGSM,0.1,8,adversarial,
53,0.12589928057553956,0.0,FGSM,0.1,9,adversarial,
54,0.084,0.0,FGSM,0.1,10,adversarial,
55,0.08176100628930817,0.0,FGSM,0.125,0,adversarial,
56,0.0958904109589041,0.0,FGSM,0.125,1,adversarial,
57,0.023255813953488372,0.0,FGSM,0.125,2,adversarial,
58,0.006578947368421052,0.0,FGSM,0.125,3,adversarial,
59,0.016181229773462782,0.0,FGSM,0.125,4,adversarial,
60,0.06191950464396285,0.0,FGSM,0.125,5,adversarial,
61,0.087248322147651,0.0,FGSM,0.125,6,adversarial,
62,0.08852459016393442,0.0,FGSM,0.125,7,adversarial,
63,0.08088235294117647,0.0,FGSM,0.125,8,adversarial,
64,0.08633093525179857,0.0,FGSM,0.125,9,adversarial,
65,0.06233333333333333,0.0,FGSM,0.125,10,adversarial,
66,0.06289308176100629,0.0,FGSM,0.15000000000000002,0,adversarial,
67,0.05821917808219178,0.0,FGSM,0.15000000000000002,1,adversarial,
68,0.013289036544850499,0.0,FGSM,0.15000000000000002,2,adversarial,
69,0.003289473684210526,0.0,FGSM,0.15000000000000002,3,adversarial,
