,acc,alpha,attack_method,epsilon,label,smoothing_method,temperature
0,0.9955307262569832,0.0,FGSM,0.01,0,adversarial,
1,0.9890981169474727,0.0,FGSM,0.01,1,adversarial,
2,0.99235807860262,0.0,FGSM,0.01,2,adversarial,
3,0.991140642303433,0.0,FGSM,0.01,3,adversarial,
4,0.9873853211009175,0.0,FGSM,0.01,4,adversarial,
5,0.9850931677018634,0.0,FGSM,0.01,5,adversarial,
6,0.9850746268656716,0.0,FGSM,0.01,6,adversarial,
7,0.9860064585575888,0.0,FGSM,0.01,7,adversarial,
8,0.9875706214689266,0.0,FGSM,0.01,8,adversarial,
9,0.9737704918032787,0.0,FGSM,0.01,9,adversarial,
10,0.9873333333333333,0.0,FGSM,0.01,10,adversarial,
11,0.9798882681564246,0.0,FGSM,0.05,0,adversarial,
12,0.9762140733399405,0.0,FGSM,0.05,1,adversarial,
13,0.9661572052401747,0.0,FGSM,0.05,2,adversarial,
14,0.9634551495016611,0.0,FGSM,0.05,3,adversarial,
15,0.948394495412844,0.0,FGSM,0.05,4,adversarial,
16,0.9590062111801242,0.0,FGSM,0.05,5,adversarial,
17,0.9586681974741676,0.0,FGSM,0.05,6,adversarial,
18,0.9407965554359526,0.0,FGSM,0.05,7,adversarial,
19,0.9468926553672317,0.0,FGSM,0.05,8,adversarial,
20,0.9322404371584699,0.0,FGSM,0.05,9,adversarial,
21,0.9573333333333334,0.0,FGSM,0.05,10,adversarial,
22,0.9284916201117318,0.0,FGSM,0.1,0,adversarial,
23,0.9306243805748265,0.0,FGSM,0.1,1,adversarial,
24,0.8635371179039302,0.0,FGSM,0.1,2,adversarial,
25,0.8947951273532669,0.0,FGSM,0.1,3,adversarial,
26,0.8211009174311926,0.0,FGSM,0.1,4,adversarial,
27,0.8472049689440994,0.0,FGSM,0.1,5,adversarial,
28,0.878300803673938,0.0,FGSM,0.1,6,adversarial,
29,0.8589881593110872,0.0,FGSM,0.1,7,adversarial,
30,0.8508474576271187,0.0,FGSM,0.1,8,adversarial,
31,0.8316939890710382,0.0,FGSM,0.1,9,adversarial,
32,0.8715555555555555,0.0,FGSM,0.1,10,adversarial,
33,0.6335195530726258,0.0,FGSM,0.2,0,adversarial,
34,0.4390485629335976,0.0,FGSM,0.2,1,adversarial,
35,0.5043668122270742,0.0,FGSM,0.2,2,adversarial,
36,0.5736434108527132,0.0,FGSM,0.2,3,adversarial,
37,0.27408256880733944,0.0,FGSM,0.2,4,adversarial,
38,0.3826086956521739,0.0,FGSM,0.2,5,adversarial,
39,0.56601607347876,0.0,FGSM,0.2,6,adversarial,
40,0.4714747039827772,0.0,FGSM,0.2,7,adversarial,
41,0.43728813559322033,0.0,FGSM,0.2,8,adversarial,
42,0.3005464480874317,0.0,FGSM,0.2,9,adversarial,
43,0.4588888888888889,0.0,FGSM,0.2,10,adversarial,
44,0.13519553072625698,0.0,FGSM,0.3,0,adversarial,
45,0.019821605550049554,0.0,FGSM,0.3,1,adversarial,
46,0.1779475982532751,0.0,FGSM,0.3,2,adversarial,
47,0.13067552602436322,0.0,FGSM,0.3,3,adversarial,
48,0.020642201834862386,0.0,FGSM,0.3,4,adversarial,
49,0.04720496894409938,0.0,FGSM,0.3,5,adversarial,
50,0.2227324913892078,0.0,FGSM,0.3,6,adversarial,
51,0.1603875134553283,0.0,FGSM,0.3,7,adversarial,
52,0.10056497175141244,0.0,FGSM,0.3,8,adversarial,
